Sales Table,,,,,,,,,,,,,,,,,
Company:Nationa Store,,,,,,,,,,,,,,,,,
Department,,,,,,,,,,,,,,,,,
Row ID,Order ID,Order Date,Customer ID,Customer Name,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Customer Rating,Selling Price
120,PU-2014-115259,8/25/2022,RC-19960,The Fresh Choice,Retailer,India,Bhopal,Madhya Pradesh,Central,NUTRALITE-32467871,Dairy & Beverages,Dairy,Nutralite Doodh Shakti Butter Spread : 500 gms,6090,21,9,290
121,PU-2014-115259,8/25/2022,RC-19960,The Fresh Choice,Retailer,India,Bhopal,Madhya Pradesh,Central,SOCIETY-4832478,Dairy & Beverages,Beverages,Society Tea : 1 kg,11400,19,4,600
122,TA-2015-110457,3/2/2023,DK-13090,Desi Cart Grocers,Retailer,India,Gwalior,Madhya Pradesh,Central,WAGH-4832479,Dairy & Beverages,Beverages,Wagh Bakri Premium Leaf Tea Pouch : 1 kg,14400,24,8,600
123,UT-2015-136476,4/5/2023,GG-14650,PB's - Absolute Barbecues,Restaurants,India,Varanasi,Uttar Pradesh,North,BROOKE-4832480,Dairy & Beverages,Beverages,Brooke Bond Red Label Natural Care Tea : 1 kg,10800,18,5,600
124,MA-2016-103730,6/12/2022,SC-20725,Daily Essentials Hub,Retailer,India,Rajkot,Gujarat,West,BROOKE-4832481,Dairy & Beverages,Beverages,Brooke Bond Red Label Tea : 1 kg,12000,20,6,600
125,MA-2016-103730,6/12/2022,SC-20725,Daily Essentials Hub,Retailer,India,Rajkot,Gujarat,West,TATA-4832482,Dairy & Beverages,Beverages,Tata Tea Agni : 1.5 kgs,7475,23,7,325
126,MA-2016-103730,6/12/2022,SC-20725,Daily Essentials Hub,Retailer,India,Rajkot,Gujarat,West,TAJ-4832483,Dairy & Beverages,Beverages,Taj Mahal Tea : 500 gms,8930,19,7,470
127,MA-2016-103730,6/12/2022,SC-20725,Daily Essentials Hub,Retailer,India,Rajkot,Gujarat,West,GIRNAR-4832484,Dairy & Beverages,Beverages,Girnar Royal Cup Tea : 1 kg,12000,20,10,600
128,MA-2016-103730,6/12/2022,SC-20725,Daily Essentials Hub,Retailer,India,Rajkot,Gujarat,West,TATA-4832485,Dairy & Beverages,Beverages,Tata Tea Premium : 1 kg,14820,26,9,570
129,UT-2014-152030,12/26/2022,AD-10180,GalaxyGoods Superstore,Super Store,India,Pune,Maharashtra,West,TATA-4832486,Dairy & Beverages,Beverages,Tata Tea Gold : 1 kg,12600,21,8,600
130,MA-2014-134614,9/20/2022,PF-19165,Farmer’s Market Grocers,Retailer,India,Vijayawada,Andhra Pradesh,South,SOCIETY-4832487,Dairy & Beverages,Beverages,Society Masala Flavour Tea Pouch : 1 kg,18200,26,8,700
131,UT-2017-107272,11/5/2023,TS-21610,The Whole Grain Market,Retailer,India,Indore,Madhya Pradesh,Central,BROOKE-4832488,Dairy & Beverages,Beverages,Brooke Bond Taaza Tea : 1 kg,6500,26,5,250
132,UT-2017-107272,11/5/2023,TS-21610,The Whole Grain Market,Retailer,India,Indore,Madhya Pradesh,Central,WAGH-4832489,Dairy & Beverages,Beverages,Wagh Bakri Navchetan Tea : 1 kg,2200,10,9,220
133,MA-2016-125969,11/6/2022,LS-16975,CentralHub Hypermart,Super Store,India,Patna,Bihar,East,GIRNAR-4832490,Dairy & Beverages,Beverages,Girnar Royal Assam CTC Leaf Tea Jar : 1 kg,10540,17,8,620
134,MA-2016-125969,11/6/2022,LS-16975,CentralHub Hypermart,Super Store,India,Patna,Bihar,East,WAGH-4832491,Dairy & Beverages,Beverages,Wagh Bakri Spiced Tea : 500 gms,6120,18,5,340
135,PU-2017-164147,2/2/2023,DW-13585,Stories,Restaurants,India,Kanpur,Uttar Pradesh,North,TATA-4832492,Dairy & Beverages,Beverages,Tata Tea Elaichi Chai : 1 kg,4340,14,5,310
136,PU-2017-164147,2/2/2023,DW-13585,Stories,Restaurants,India,Kanpur,Uttar Pradesh,North,MAHARASHTRA-4832493,Dairy & Beverages,Beverages,Maharashtra Special Tea Jar : 500 gms,7150,26,9,275
137,PU-2017-164147,2/2/2023,DW-13585,Stories,Restaurants,India,Kanpur,Uttar Pradesh,North,SOCIETY-4832494,Dairy & Beverages,Beverages,Society Elaichi Adrak Flavour Tea Pouch : 250 gms,4370,23,6,190
138,MA-2016-145583,10/13/2022,LC-16885,Fresh Deals Mart,Retailer,India,Prayagraj,Uttar Pradesh,North,BROOKE-4832495,Dairy & Beverages,Beverages,Brooke Bond Taj Mahal Tea : 100 Tea-Bags,5060,23,9,220
139,MA-2016-145583,10/13/2022,LC-16885,Fresh Deals Mart,Retailer,India,Prayagraj,Uttar Pradesh,North,TATA-4832496,Dairy & Beverages,Beverages,Tata Tea Teaveda : 250 gms,4000,25,6,160
140,MA-2016-145583,10/13/2022,LC-16885,Fresh Deals Mart,Retailer,India,Prayagraj,Uttar Pradesh,North,GIRNAR-4832497,Dairy & Beverages,Beverages,Girnar Jumbo Gulabi CTC Leaf Tea : 1 kg,10350,23,2,450
141,MA-2016-145583,10/13/2022,LC-16885,Fresh Deals Mart,Retailer,India,Prayagraj,Uttar Pradesh,North,WAGH-4832498,Dairy & Beverages,Beverages,Wagh Bakri Masala Tea : 200 gms,4080,24,3,170
142,MA-2016-145583,10/13/2022,LC-16885,Fresh Deals Mart,Retailer,India,Prayagraj,Uttar Pradesh,North,GIRNAR-4832499,Dairy & Beverages,Beverages,Girnar Cardamom Instant Premix Chai : 140 gms,2550,17,3,150
143,MA-2016-145583,10/13/2022,LC-16885,Fresh Deals Mart,Retailer,India,Prayagraj,Uttar Pradesh,North,SUPRIYA-4832500,Dairy & Beverages,Beverages,Tea Masala : 50 gms,990,18,9,55
144,MA-2016-145583,10/13/2022,LC-16885,Fresh Deals Mart,Retailer,India,Prayagraj,Uttar Pradesh,North,SOCIETY-4832501,Dairy & Beverages,Beverages,Society Chahat Leaf Tea Pouch : 1 kg,3225,15,8,215
145,PU-2016-110366,9/5/2022,JD-15895,BLR Brewing & Co.,Restaurants,India,Bengaluru,Karnataka,South,WAGH-4832502,Dairy & Beverages,Beverages,Wagh Bakri Premix Masala Instant Tea : 140 gms,3900,26,6,150
146,MA-2017-106180,9/18/2023,SH-19975,The Big Barbeque Nation,Restaurants,India,Thiruvananthapuram,Kerala,South,GOODRICKE-4832503,Dairy & Beverages,Beverages,Goodricke Super Cup Tea : 1 kg,5265,13,7,405
147,MA-2017-106180,9/18/2023,SH-19975,The Big Barbeque Nation,Restaurants,India,Thiruvananthapuram,Kerala,South,JOSH-4832504,Dairy & Beverages,Beverages,Josh Kadak Tea : 1 kg,4300,20,10,215
148,MA-2017-106180,9/18/2023,SH-19975,The Big Barbeque Nation,Restaurants,India,Thiruvananthapuram,Kerala,South,TETLEY-4832505,Dairy & Beverages,Beverages,Tetley Green Tea Lemon & Honey : 100 Tea-Bags,10000,16,6,625
149,PU-2017-155376,12/22/2023,SG-20080,Healthy Living Store,Retailer,India,Panaji,Goa,West,GIRNAR-4832506,Dairy & Beverages,Beverages,Girnar Detox Desi Kahwa Green Tea : 50 Tea-Bags,6370,13,6,490
150,MA-2015-110744,9/7/2023,HA-14920,Taste of Home Grocers,Retailer,India,Prayagraj,Uttar Pradesh,North,LIPTON-4832507,Dairy & Beverages,Beverages,Lipton Green Tea Honey Lemon : 100 Tea-Bags,12500,20,7,625
151,PU-2014-110072,10/22/2022,MG-17680,BrightChoice Superstore,Super Store,India,Thiruvananthapuram,Kerala,South,TEA-4832508,Dairy & Beverages,Beverages,Tea Country Honey & Lemon Green Tea : 25 Tea-Bags,1430,11,2,130
152,GU-2016-114489,12/5/2022,JE-16165,Platform 67,Restaurants,India,Agra,Uttar Pradesh,North,TETLEY-4832509,Dairy & Beverages,Beverages,Tetley Green Tea Ginger Mint & Lemon : 100 Tea-Bags,11250,18,5,625
153,GU-2016-114489,12/5/2022,JE-16165,Platform 67,Restaurants,India,Agra,Uttar Pradesh,North,LIPTON-4832510,Dairy & Beverages,Beverages,Lipton Green Tea - Clear & Light: 25 Tea-Bags,4080,24,8,170
154,GU-2016-114489,12/5/2022,JE-16165,Platform 67,Restaurants,India,Agra,Uttar Pradesh,North,TEA-4832511,Dairy & Beverages,Beverages,Tea Country Original Green Tea : 25 Tea-Bags,1300,10,10,130
155,,,,,,,,,,,,,,,,,
156,GU-2016-114489,12/5/2022,JE-16165,Platform 67,Restaurants,India,Agra,Uttar Pradesh,North,ORGANIC-4832513,Dairy & Beverages,Beverages,Organic India Tulsi Green Tea - Lemon Ginger : 25 Tea-Bags,4515,21,6,215
157,UT-2016-158834,3/13/2022,TW-21025,Infinity SuperMarket,Super Store,India,Surat,Gujarat,West,ORGANIC-4832514,Dairy & Beverages,Beverages,Organic India Tulsi Green Tea - Classic : 25 Tea-Bags,3655,17,4,215
158,UT-2016-158834,3/13/2022,TW-21025,Infinity SuperMarket,Super Store,India,Surat,Gujarat,West,WAGH-4832515,Dairy & Beverages,Beverages,Wagh Bakri Green Tea Tulsi : 25 Tea-Bags,4860,27,7,180
159,MA-2015-124919,5/31/2023,SP-20650,Lilly's Restobar,Restaurants,India,Vadodara,Gujarat,West,TEA-4832516,Dairy & Beverages,Beverages,Tea Country Tulsi Green Tea : 25 Tea-Bags,1560,12,10,130
160,MA-2015-124919,5/31/2023,SP-20650,Lilly's Restobar,Restaurants,India,Vadodara,Gujarat,West,TWININGS-4832517,Dairy & Beverages,Beverages,Twinings Origins Darjeeling Tea : 25 Tea-Bags,3630,11,8,330
161,MA-2015-124919,5/31/2023,SP-20650,Lilly's Restobar,Restaurants,India,Vadodara,Gujarat,West,JEERA-2142763,Grocery,Masala & Spices,Jeera : 100 gms,1500,25,10,60
162,TA-2015-118948,5/28/2023,NK-18490,CrystalBay HyperMart,Super Store,India,Udaipur,Rajasthan,West,SATYAM-2142764,Grocery,Masala & Spices,Satyam Singdana (Groundnut) : 500 gms,2737,23,7,119
163,TA-2014-104269,3/1/2022,DB-13060,The Village Basket,Retailer,India,Surat,Gujarat,West,GREEN-2142765,Grocery,Masala & Spices,Green Elaichi : 50 gms,3768,12,10,314
164,HA-2016-114104,11/20/2022,NP-18670,Pranav Grocery Mart,Retailer,India,Amritsar,Punjab,North,BLACK-2142766,Grocery,Masala & Spices,Black Pepper : 100 gms,2608,16,9,163
165,HA-2016-114104,11/20/2022,NP-18670,Pranav Grocery Mart,Retailer,India,Amritsar,Punjab,North,FARMLEY-2142767,Grocery,Masala & Spices,Farmley Premium Pumpkin Seeds : 200 gms,5698,22,10,259
166,MA-2016-162733,5/11/2022,TT-21070,Organic Harvest Store,Retailer,India,Bhubaneswar,Odisha,East,SATYAM-2142768,Grocery,Masala & Spices,Satyam Jeera : 200 gms,2880,16,9,180
167,PU-2015-119697,12/28/2023,EM-13960,Pure Bliss Groceries,Retailer,India,Vadodara,Gujarat,West,GREEN-2142769,Grocery,Masala & Spices,Green Elaichi Economy : 10 gms,500,10,10,50
168,AN-2016-154508,11/16/2022,RD-19900,The Spice Merchant,Retailer,India,Rajkot,Gujarat,West,DHANIYA-2142770,Grocery,Masala & Spices,Dhaniya : 400 gms,3675,25,9,147
169,TA-2016-113817,11/7/2022,MJ-17740,Everyday Fresh Essentials,Retailer,India,Gwalior,Madhya Pradesh,Central,BADISHEP-2142771,Grocery,Masala & Spices,Badishep : 200 gms,1250,10,2,125
170,UT-2014-139892,9/8/2022,BM-11140,Farm Fresh Basket,Retailer,India,Kolkata,West Bengal,East,FARMLEY-2142772,Grocery,Masala & Spices,Farmley Premium Chia Seeds : 200 gms,4378,22,4,199
171,UT-2014-139892,9/8/2022,BM-11140,Farm Fresh Basket,Retailer,India,Kolkata,West Bengal,East,LUKHNOWI-2142773,Grocery,Masala & Spices,Lukhnowi Badishep : 100 gms,1260,20,8,63
172,UT-2014-139892,9/8/2022,BM-11140,Farm Fresh Basket,Retailer,India,Kolkata,West Bengal,East,TIL-2142774,Grocery,Masala & Spices,Til White : 500 gms,3400,25,8,136
173,UT-2014-139892,9/8/2022,BM-11140,Farm Fresh Basket,Retailer,India,Kolkata,West Bengal,East,KHASKHAS-2142775,Grocery,Masala & Spices,Khaskhas : 100 gms,3536,17,6,208
174,UT-2014-139892,9/8/2022,BM-11140,Farm Fresh Basket,Retailer,India,Kolkata,West Bengal,East,CASSIA-2142776,Grocery,Masala & Spices,Cassia Taj : 100 gms,1440,15,8,96
175,UT-2014-139892,9/8/2022,BM-11140,Farm Fresh Basket,Retailer,India,Kolkata,West Bengal,East,EMLI-2142777,Grocery,Masala & Spices,Emli : 200 gms,1416,24,8,59
176,UT-2014-139892,9/8/2022,BM-11140,Farm Fresh Basket,Retailer,India,Kolkata,West Bengal,East,DRY-2142778,Grocery,Masala & Spices,Dry Coconut : 500 gms,2774,19,4,146
177,MA-2014-118962,8/5/2022,CS-12130,Green Leaf Grocers,Retailer,India,Bhopal,Madhya Pradesh,Central,AJMA-2142779,Grocery,Masala & Spices,Ajma : 100 gm,810,15,9,54
178,MA-2014-118962,8/5/2022,CS-12130,Green Leaf Grocers,Retailer,India,Bhopal,Madhya Pradesh,Central,LAWANG-2142780,Grocery,Masala & Spices,Lawang : 20 gms,966,21,8,46
179,MA-2014-118962,8/5/2022,CS-12130,Green Leaf Grocers,Retailer,India,Bhopal,Madhya Pradesh,Central,FARMLEY-2142781,Grocery,Masala & Spices,Farmley Premium Sunflower Seeds : 200 gms,2226,14,6,159
180,MA-2014-100853,9/14/2022,JB-15400,Spice Haven,Restaurants,India,Panaji,Goa,West,GUNTUR-2142782,Grocery,Masala & Spices,Guntur Chilli : 100 gms,850,17,8,50
181,MA-2014-100853,9/14/2022,JB-15400,Spice Haven,Restaurants,India,Panaji,Goa,West,RAI-2142783,Grocery,Masala & Spices,Rai : 200 gms,450,15,9,30
182,UT-2017-152366,4/21/2023,SJ-20500,Krishnaji Mart,Retailer,India,Pune,Maharashtra,West,RAI-2142784,Grocery,Masala & Spices,Rai Small : 200 gms,576,16,6,36
183,PU-2015-101511,11/21/2023,JE-15745,The Grain Shop,Retailer,India,Chennai,Tamil Nadu,South,PREMCHAND-2142785,Grocery,Masala & Spices,Premchand Gold Dhana Dal : 200 gms,2430,27,8,90
184,PU-2015-101511,11/21/2023,JE-15745,The Grain Shop,Retailer,India,Chennai,Tamil Nadu,South,KASOORI-2142786,Grocery,Masala & Spices,Kasoori Methi : 100 gms,979,11,8,89
185,MA-2015-137225,12/15/2023,JK-15640,MegaMart Plus,Super Store,India,Panaji,Goa,West,ROASTED-2142787,Grocery,Masala & Spices,Roasted Badishep : 100 gms,578,17,3,34
186,MA-2014-166191,12/5/2022,DK-13150,The Golden Spoon,Restaurants,India,Rajkot,Gujarat,West,SATYAM-2142788,Grocery,Masala & Spices,Satyam Elaichi : 50 gms,4953,13,4,381
187,MA-2014-166191,12/5/2022,DK-13150,The Golden Spoon,Restaurants,India,Rajkot,Gujarat,West,STAR-2142789,Grocery,Masala & Spices,Star Anise (Badiyan) : 100 gms,2793,21,10,133
188,MA-2014-158274,11/19/2022,RM-19675,Supreme Corner,Super Store,India,Nashik,Maharashtra,West,SHAHA-2142790,Grocery,Masala & Spices,Shaha Jeera : 50 gms,900,10,9,90
189,MA-2014-158274,11/19/2022,RM-19675,Supreme Corner,Super Store,India,Nashik,Maharashtra,West,MASALA-2142791,Grocery,Masala & Spices,Masala Elaichi : 50 g,4680,20,4,234
190,MA-2014-158274,11/19/2022,RM-19675,Supreme Corner,Super Store,India,Nashik,Maharashtra,West,DHANIYA-2142792,Grocery,Masala & Spices,Dhaniya Dal : 100 gms,645,15,10,43
191,GU-2016-105018,11/28/2022,SK-19990,Swadesh Grocers,Retailer,India,Bengaluru,Karnataka,South,CHILLI-2142793,Grocery,Masala & Spices,Chilli Guntur Stemless : 100 gms,550,10,8,55
192,MA-2014-123260,8/26/2022,FM-14290,GrandWorld Supermarket,Super Store,India,Dehradun,Uttarakhand,North,METHI-2142794,Grocery,Masala & Spices,Methi : 100 gms,323,19,10,17
193,UT-2016-157000,7/16/2022,AM-10360,Bistro Bliss,Restaurants,India,Nagpur,Maharashtra,West,SATYAM-2142795,Grocery,Masala & Spices,Satyam Badishop : 100 gms,970,10,10,97
194,UT-2016-157000,7/16/2022,AM-10360,Bistro Bliss,Restaurants,India,Nagpur,Maharashtra,West,SATYAM-2142796,Grocery,Masala & Spices,Satyam Kashmiri Chilly : 100 gms,2668,23,7,116
195,MA-2015-102281,10/12/2023,MP-17470,ValueSphere Superstore,Super Store,India,Rajkot,Gujarat,West,CHILLI-2142797,Grocery,Masala & Spices,Chilli Kashmiri : 100 gms,2223,19,8,117
196,MA-2015-102281,10/12/2023,MP-17470,ValueSphere Superstore,Super Store,India,Rajkot,Gujarat,West,SABJA-2142798,Grocery,Masala & Spices,Sabja : 100 gms,1083,19,8,57
197,MA-2015-102281,10/12/2023,MP-17470,ValueSphere Superstore,Super Store,India,Rajkot,Gujarat,West,BEDGI-2142799,Grocery,Masala & Spices,Bedgi Chilli : 100 gms,1095,15,9,73
198,MA-2015-102281,10/12/2023,MP-17470,ValueSphere Superstore,Super Store,India,Rajkot,Gujarat,West,MASALA-2142800,Grocery,Masala & Spices,Masala Elaichi : 100 gms,11525,25,7,461
199,MA-2015-102281,10/12/2023,MP-17470,ValueSphere Superstore,Super Store,India,Rajkot,Gujarat,West,SATYAM-2142801,Grocery,Masala & Spices,Satyam Khobra (Coconut) : 200 gms,2288,22,10,104
200,MA-2015-131457,10/31/2023,MZ-17515,Urban Tandoor,Restaurants,India,Coimbatore,Tamil Nadu,South,SATYAM-2142802,Grocery,Masala & Spices,Satyam Miri (Black Pepper) : 100 gms,3840,20,6,192
201,PU-2014-140004,3/21/2022,CB-12025,Roots & Fruits Market,Retailer,India,Chennai,Tamil Nadu,South,PROV-23478243,Grocery,Dry Fruits,ProV Select California Almonds : 1 kg,35074,26,4,1349
202,PU-2014-140004,3/21/2022,CB-12025,Roots & Fruits Market,Retailer,India,Chennai,Tamil Nadu,South,PROV-23478244,Grocery,Dry Fruits,Prov Independence California Almonds : 500 gms,16752,24,10,698
203,RA-2017-107720,11/6/2023,VM-21685,UrbanBazaar Mart,Super Store,India,Panaji,Goa,West,BADAM-23478245,Grocery,Dry Fruits,Badam (Almonds) : 500 gms,9378,18,6,521
204,PU-2017-124303,7/6/2023,FH-14365,The Hungry Fork,Restaurants,India,Jalandhar,Punjab,North,NUTRAJ-23478246,Grocery,Dry Fruits,Nutraj California Almonds : 1 kg,24129,21,3,1149
205,PU-2017-124303,7/6/2023,FH-14365,The Hungry Fork,Restaurants,India,Jalandhar,Punjab,North,SWAAD-23478247,Grocery,Dry Fruits,Swaad Badam : 1 kg,20240,23,6,880
206,PU-2017-105074,6/24/2023,MB-17305,Annapoorna Grains & Spices,Retailer,India,Pune,Maharashtra,West,WONDERLAND-23478248,Grocery,Dry Fruits,Wonderland California Almonds : 500 gms,7975,11,7,725
207,MA-2014-133690,8/3/2022,BS-11755,Fresh Roots Grocers,Retailer,India,Vijayawada,Andhra Pradesh,South,MAMRA-23478249,Grocery,Dry Fruits,Mamra Badam : 200 gms,10416,14,7,744
208,MA-2014-133690,8/3/2022,BS-11755,Fresh Roots Grocers,Retailer,India,Vijayawada,Andhra Pradesh,South,BADAM-23478250,Grocery,Dry Fruits,Badam American : 1 kg,19660,20,8,983
209,UT-2017-116701,12/17/2023,LC-17140,Spice & Grain Store,Retailer,India,Kochi,Kerala,South,NUTRAJ-23478251,Grocery,Dry Fruits,Nutraj Almond : 200 gms,6877,23,6,299
210,UT-2017-126382,6/3/2023,HK-14890,Flame & Grill,Restaurants,India,Thiruvananthapuram,Kerala,South,ALMONDS-23478252,Grocery,Dry Fruits,Almonds Salted : 100 gm,2786,14,10,199
211,MA-2017-108329,12/9/2023,LE-16810,Shree Fresh Mart,Retailer,India,Kanpur,Uttar Pradesh,North,KMK-23478253,Grocery,Dry Fruits,KMK Almond American (Badam) : 200 gms,6192,24,3,258
212,MA-2017-135860,12/1/2023,JH-15985,Fresh Picks Groceries,Retailer,India,Nagpur,Maharashtra,West,KMK-23478254,Grocery,Dry Fruits,KMK Almond Mamra (Badam) : 200 gms,16500,22,6,750
213,MA-2017-135860,12/1/2023,JH-15985,Fresh Picks Groceries,Retailer,India,Nagpur,Maharashtra,West,ALMONDS-23478255,Grocery,Dry Fruits,Almonds Smoked : 100 gm,2189,11,10,199
214,MA-2017-135860,12/1/2023,JH-15985,Fresh Picks Groceries,Retailer,India,Nagpur,Maharashtra,West,NUTRAJ-23478256,Grocery,Dry Fruits,Nutraj Cashews : 500 gms,7689,11,2,699
215,MA-2017-135860,12/1/2023,JH-15985,Fresh Picks Groceries,Retailer,India,Nagpur,Maharashtra,West,NUTRAJ-23478257,Grocery,Dry Fruits,Nutraj Cashew Nuts : 1 kg,28481,19,7,1499
216,MA-2017-135860,12/1/2023,JH-15985,Fresh Picks Groceries,Retailer,India,Nagpur,Maharashtra,West,KALBAVI-23478258,Grocery,Dry Fruits,Kalbavi Popular Cashews : 500  gms,14927,23,8,649
217,UT-2015-101007,2/9/2023,MS-17980,Olive Garden,Restaurants,India,Mumbai,Maharashtra,West,REGULAR-23478259,Grocery,Dry Fruits,Regular Kaju (Cashews) - 320 : 500 gms,16016,22,7,728
218,PU-2015-146262,1/2/2023,VW-21775,The Curry Pot 1,Restaurants,India,Shimla,Himachal Pradesh,North,PROV-23478260,Grocery,Dry Fruits,ProV Select Cashews : 500 gms,21225,25,6,849
219,PU-2015-146262,1/2/2023,VW-21775,The Curry Pot 1,Restaurants,India,Shimla,Himachal Pradesh,North,WONDERLAND-23478261,Grocery,Dry Fruits,Wonderland Cashews : 500 gms,13090,17,6,770
220,PU-2015-146262,1/2/2023,VW-21775,The Curry Pot 1,Restaurants,India,Shimla,Himachal Pradesh,North,KAJU-23478262,Grocery,Dry Fruits,Kaju : 500 gms,12618,18,10,701
221,PU-2015-146262,1/2/2023,VW-21775,The Curry Pot 1,Restaurants,India,Shimla,Himachal Pradesh,North,KALBAVI-23478263,Grocery,Dry Fruits,Kalbavi Cashews (Kaju) : 500 gms,16077,23,4,699
222,PU-2015-146262,1/2/2023,VW-21775,The Curry Pot 1,Restaurants,India,Shimla,Himachal Pradesh,North,KAJU-23478264,Grocery,Dry Fruits,Kaju Tukda (Cashews) : 200 gms,6606,18,7,367
223,MA-2016-130162,10/28/2022,JH-15910,Village Pantry,Retailer,India,Nagpur,Maharashtra,West,CASHEW-23478265,Grocery,Dry Fruits,Cashew Broken : 500 gms,19602,27,6,726
224,MA-2016-130162,10/28/2022,JH-15910,Village Pantry,Retailer,India,Nagpur,Maharashtra,West,KAJU-23478266,Grocery,Dry Fruits,Kaju (240) Special : 100 gms,3852,18,9,214
225,PU-2015-169397,12/24/2023,JB-15925,Desi Grocers,Retailer,India,Chandigarh,Punjab,North,KOKAN-23478267,Grocery,Dry Fruits,Kokan Gem Goa Cashew Classic (Kaju) : 500 gms,8450,13,10,650
226,PU-2015-169397,12/24/2023,JB-15925,Desi Grocers,Retailer,India,Chandigarh,Punjab,North,KOKAN-23478268,Grocery,Dry Fruits,Kokan Gem Goa Cashew Premium (Kaju) : 500 gms,20250,27,4,750
227,PU-2015-169397,12/24/2023,JB-15925,Desi Grocers,Retailer,India,Chandigarh,Punjab,North,CASHEWS-23478269,Grocery,Dry Fruits,Cashews Black Pepper : 100 gm,3450,15,8,230
228,PU-2015-169397,12/24/2023,JB-15925,Desi Grocers,Retailer,India,Chandigarh,Punjab,North,CASHEWS-23478270,Grocery,Dry Fruits,Cashews Salted : 100 gm,3910,17,1,230
229,PU-2015-169397,12/24/2023,JB-15925,Desi Grocers,Retailer,India,Chandigarh,Punjab,North,KAJU-23478271,Grocery,Dry Fruits,Kaju (210) Premium : 100 gms,6372,27,6,236
230,PU-2015-169397,12/24/2023,JB-15925,Desi Grocers,Retailer,India,Chandigarh,Punjab,North,KMK-23478272,Grocery,Dry Fruits,KMK Cashew Nut (Kaju) : 200 gms,5850,18,9,325
231,MA-2015-163055,8/9/2023,DS-13180,The Gourmet Kitchen,Restaurants,India,Bhubaneswar,Odisha,East,SWAAD-23478273,Grocery,Dry Fruits,Swaad Kaju : 500 g,6900,10,8,690
232,MA-2015-163055,8/9/2023,DS-13180,The Gourmet Kitchen,Restaurants,India,Bhubaneswar,Odisha,East,NUTRAJ-23478274,Grocery,Dry Fruits,Nutraj Pista : 400 gms,16077,23,5,699
233,MA-2015-163055,8/9/2023,DS-13180,The Gourmet Kitchen,Restaurants,India,Bhubaneswar,Odisha,East,PROV-23478275,Grocery,Dry Fruits,ProV Select California Roasted & Salted Pistachios : 400 gms,15181,19,9,799
234,UT-2015-145436,2/28/2023,VD-21670,Healthy Basket Groceries,Retailer,India,Faridabad,Haryana,North,PISTA-23478276,Grocery,Dry Fruits,Pista Plain (Pistachios) : 100 gms,3674,11,4,334
235,UT-2015-145436,2/28/2023,VD-21670,Healthy Basket Groceries,Retailer,India,Faridabad,Haryana,North,SWAAD-23478277,Grocery,Dry Fruits,Swaad Pista : 400 gms,11989,19,4,631
236,WE-2014-156216,9/13/2022,EA-14035,The Rustic Oven,Restaurants,India,Lucknow,Uttar Pradesh,North,NUTRAJ-23478278,Grocery,Dry Fruits,Nutraj Premium California Pistachios (Pista) : 200 gms,8338,22,9,379
237,KA-2017-100930,4/7/2023,CS-12400,UrbanEdge Superstore,Super Store,India,Shimla,Himachal Pradesh,North,WONDERLAND-23478279,Grocery,Dry Fruits,Wonderland Roasted & Salted California Pista : 400 gms,7250,10,9,725
238,KA-2017-100930,4/7/2023,CS-12400,UrbanEdge Superstore,Super Store,India,Shimla,Himachal Pradesh,North,PISTA-23478280,Grocery,Dry Fruits,Pista Salty (Pistachio) : 200 gms,9408,24,9,392
239,KA-2017-100930,4/7/2023,CS-12400,UrbanEdge Superstore,Super Store,India,Shimla,Himachal Pradesh,North,KMK-23478281,Grocery,Dry Fruits,KMK Pista Magaz : 200 gms,5750,10,9,575
240,KA-2017-100930,4/7/2023,CS-12400,UrbanEdge Superstore,Super Store,India,Shimla,Himachal Pradesh,North,NUTRAJ-23478282,Grocery,Dry Fruits,Nutraj Plain Pistachio Kernel : 100 gms,5980,20,10,299
241,KA-2017-100930,4/7/2023,CS-12400,UrbanEdge Superstore,Super Store,India,Shimla,Himachal Pradesh,North,FORTUNE-12434535,Grocery,Cooking Oil,Fortune Sunlite Refined Sunflower Oil (1 L) : 910 g,1820,13,10,140
